Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR)
5267,65,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,128.82999999999998,No,106.816666,-6.2,5946.2
5268,63,Jakarta,Mid End,No,Yes,No,Yes,No,Yes,Digital Wallet,87.425,No,106.816666,-6.2,8369.4
5269,11,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.5,No,106.816666,-6.2,7031.7
5270,1,Jakarta,Mid End,No,No,No,Yes,No,Yes,Digital Wallet,77.41499999999999,No,106.816666,-6.2,7571.2
5271,55,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Debit,101.14,No,106.816666,-6.2,8427.9
5272,25,Jakarta,Mid End,No,No,No,Yes,No,No,Digital Wallet,71.63000000000001,No,106.816666,-6.2,3248.7000000000003
5273,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,31.395,No,106.816666,-6.2,7296.900000000001
5274,65,Jakarta,Mid End,No,Yes,No,Yes,Yes,No,Digital Wallet,58.825,No,106.816666,-6.2,7425.6
5275,7,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.325,No,106.816666,-6.2,6440.2
5276,72,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Debit,84.175,No,106.816666,-6.2,6077.5
5277,21,Jakarta,Mid End,No,No,No,No,Yes,No,Debit,70.98,No,106.816666,-6.2,7491.900000000001
5278,2,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.91,No,106.816666,-6.2,2739.1
5279,4,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,123.175,No,106.816666,-6.2,3584.1
5280,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,150.54,No,106.816666,-6.2,6669.0
5281,6,Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,64.28500000000001,No,106.816666,-6.2,4773.6
5282,52,Jakarta,High End,No,No,Yes,No,No,Yes,Credit,108.94,No,106.816666,-6.2,8240.7
5283,69,Jakarta,High End,No,Yes,Yes,No,No,Yes,Debit,123.955,No,106.816666,-6.2,7971.6
5284,8,Jakarta,High End,No,No,Yes,No,No,No,Debit,96.265,No,106.816666,-6.2,6368.7
5285,63,Jakarta,High End,No,No,Yes,No,No,Yes,Debit,116.47999999999999,No,106.816666,-6.2,5769.400000000001
5286,60,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,151.57999999999998,No,106.816666,-6.2,7384.0
5287,12,Jakarta,Mid End,Yes,No,No,Yes,No,No,Debit,70.46000000000001,No,106.816666,-6.2,5816.2
5288,13,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.090000000000003,No,106.816666,-6.2,7692.1
5289,22,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Digital Wallet,84.565,No,106.816666,-6.2,6121.7
5290,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,31.265,No,106.816666,-6.2,6181.5
5291,2,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,24.375,No,106.816666,-6.2,6961.5
5292,40,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.195,No,106.816666,-6.2,4622.8
5293,44,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.0,No,106.816666,-6.2,4865.900000000001
5294,71,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,No,Debit,92.3,No,106.816666,-6.2,6821.1
5295,26,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,121.67999999999999,No,106.816666,-6.2,5239.0
5296,1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,31.72,No,106.816666,-6.2,6619.6
5297,3,Jakarta,Mid End,No,No,No,Yes,Yes,No,Digital Wallet,84.825,No,106.816666,-6.2,3330.6
5298,13,Jakarta,Mid End,No,No,No,Yes,No,No,Digital Wallet,65.715,No,106.816666,-6.2,7189.0
5299,1,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,91.91000000000001,No,106.816666,-6.2,5272.8
5300,4,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,58.825,No,106.816666,-6.2,3608.8
5301,2,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.39,No,106.816666,-6.2,3874.0
5302,72,Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Credit,141.63500000000002,No,106.816666,-6.2,7485.400000000001
5303,37,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,34.385,No,106.816666,-6.2,6966.7
5304,23,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.544999999999998,No,106.816666,-6.2,7690.8
5305,42,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,24.765,No,106.816666,-6.2,6618.3
5306,32,Jakarta,Mid End,Yes,No,No,No,Yes,Yes,Digital Wallet,97.175,No,106.816666,-6.2,3679.0
5307,22,Jakarta,High End,No,No,No,No,No,No,Debit,98.54,No,106.816666,-6.2,5822.7
5308,42,Jakarta,Mid End,No,No,No,No,No,No,Credit,32.63,No,106.816666,-6.2,6446.7
5309,8,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,57.785000000000004,No,106.816666,-6.2,6381.7
5310,65,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Credit,135.59,No,106.816666,-6.2,6496.1
5311,70,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,115.7,No,106.816666,-6.2,7345.0
5312,22,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.195,No,106.816666,-6.2,3538.6
5313,67,Jakarta,Mid End,Yes,Yes,No,No,No,No,Debit,46.995,No,106.816666,-6.2,8208.2
5314,25,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,24.96,No,106.816666,-6.2,2806.7000000000003
5315,20,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.025000000000002,No,106.816666,-6.2,5378.1
5316,2,Jakarta,Mid End,Yes,No,No,No,No,Yes,Credit,79.56,No,106.816666,-6.2,6572.8
5317,51,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.585,No,106.816666,-6.2,7926.1
5318,46,Jakarta,Mid End,Yes,Yes,No,No,No,No,Debit,45.565,No,106.816666,-6.2,6277.7
5319,13,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,57.2,No,106.816666,-6.2,7294.3
5320,26,Jakarta,Mid End,No,No,Yes,No,No,No,Digital Wallet,65.455,No,106.816666,-6.2,4401.8
5321,19,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.0,No,106.816666,-6.2,6744.400000000001
5322,72,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,Yes,Debit,112.32000000000001,No,106.816666,-6.2,7948.2
5323,18,Jakarta,Mid End,Yes,Yes,No,No,No,No,Credit,75.92,No,106.816666,-6.2,3655.6
5324,24,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,122.33,No,106.816666,-6.2,4149.6
5325,46,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,141.57000000000002,No,106.816666,-6.2,6654.7
5326,72,Jakarta,High End,Yes,Yes,Yes,Yes,No,Yes,Debit,139.62,No,106.816666,-6.2,6882.2
5327,70,Jakarta,High End,Yes,No,No,No,No,Yes,Pulsa,118.10499999999999,No,106.816666,-6.2,6667.7
5328,2,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.869999999999997,No,106.816666,-6.2,3668.6
5329,31,Jakarta,Mid End,No,No,Yes,Yes,No,Yes,Credit,86.32000000000001,No,106.816666,-6.2,4266.6
5330,16,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Debit,130.91,No,106.816666,-6.2,4338.1
5331,52,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,33.28,No,106.816666,-6.2,7360.6
5332,13,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.805000000000003,No,106.816666,-6.2,3806.4
5333,35,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.975,No,106.816666,-6.2,5539.3
5334,59,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,124.54,No,106.816666,-6.2,7111.0
5335,72,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,123.04500000000002,No,106.816666,-6.2,7725.900000000001
5336,49,Jakarta,High End,Yes,Yes,Yes,Yes,No,Yes,Credit,138.645,No,106.816666,-6.2,7732.400000000001
5337,2,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,59.605000000000004,No,106.816666,-6.2,2918.5
5338,21,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,135.655,No,106.816666,-6.2,6414.2
5339,54,Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Pulsa,72.08500000000001,No,106.816666,-6.2,5877.3
5340,1,Jakarta,Mid End,Yes,Yes,No,No,No,No,Pulsa,79.495,No,106.816666,-6.2,5969.6
5341,6,Jakarta,High End,Yes,Yes,No,No,No,No,Pulsa,102.635,No,106.816666,-6.2,5320.900000000001
5342,49,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Credit,141.96,No,106.816666,-6.2,7806.5
5343,56,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Credit,79.69,No,106.816666,-6.2,5424.900000000001
5344,56,Jakarta,High End,Yes,Yes,No,No,No,Yes,Pulsa,125.905,No,106.816666,-6.2,7382.7
5345,6,Jakarta,Mid End,No,Yes,Yes,Yes,No,No,Digital Wallet,52.714999999999996,No,106.816666,-6.2,3725.8
5346,32,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.740000000000002,No,106.816666,-6.2,6026.8
5347,50,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,140.725,No,106.816666,-6.2,6463.6
5348,58,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Debit,136.565,No,106.816666,-6.2,7631.0
5349,65,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Digital Wallet,117.58500000000001,No,106.816666,-6.2,7161.7
5350,64,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,112.32000000000001,No,106.816666,-6.2,8416.2
5351,66,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Debit,86.97000000000001,No,106.816666,-6.2,7209.8
5352,38,Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,143.91,No,106.816666,-6.2,7099.3
5353,20,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.0,No,106.816666,-6.2,4660.5
5354,64,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,132.73,No,106.816666,-6.2,7930.0
5355,60,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,No,Credit,91.19500000000001,No,106.816666,-6.2,5538.0
5356,50,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,Yes,Debit,104.065,No,106.816666,-6.2,7569.900000000001
5357,72,Jakarta,Mid End,Yes,Yes,Yes,No,No,Yes,Pulsa,63.96000000000001,No,106.816666,-6.2,6110.0
5358,60,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.650000000000002,No,106.816666,-6.2,7602.400000000001
5359,46,Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Digital Wallet,49.725,No,106.816666,-6.2,3448.9
5360,69,Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Credit,71.435,No,106.816666,-6.2,5427.5
5361,31,Jakarta,High End,No,No,Yes,Yes,Yes,No,Debit,125.58,No,106.816666,-6.2,4373.2
5362,19,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.869999999999997,No,106.816666,-6.2,7753.2
5363,71,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.869999999999997,No,106.816666,-6.2,7819.5
5364,12,Jakarta,High End,Yes,Yes,Yes,No,No,No,Pulsa,109.97999999999999,No,106.816666,-6.2,3248.7000000000003
5365,44,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,110.825,No,106.816666,-6.2,2979.6
5366,56,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Credit,105.625,No,106.816666,-6.2,7679.1
5367,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,150.15,No,106.816666,-6.2,6106.1
5368,11,Jakarta,High End,Yes,No,No,No,No,No,Debit,102.7,No,106.816666,-6.2,5050.5
5369,15,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,123.04500000000002,No,106.816666,-6.2,7628.400000000001
5370,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.040000000000003,No,106.816666,-6.2,6013.8
5371,56,Jakarta,Mid End,No,Yes,Yes,No,No,No,Credit,77.35000000000001,No,106.816666,-6.2,7120.1
5372,64,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.065,No,106.816666,-6.2,5601.7
5373,34,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130.585,No,106.816666,-6.2,4867.2
5374,35,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.78,No,106.816666,-6.2,3715.4
5375,22,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.39,No,106.816666,-6.2,3598.4
5376,9,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Digital Wallet,51.415,No,106.816666,-6.2,4881.5
5377,23,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.585,No,106.816666,-6.2,4464.2
5378,68,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,32.825,No,106.816666,-6.2,5942.3
5379,33,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,118.625,No,106.816666,-6.2,4284.8
5380,31,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Debit,94.185,No,106.816666,-6.2,4127.5
5381,56,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.61,No,106.816666,-6.2,6280.3
5382,66,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Pulsa,97.63,No,106.816666,-6.2,7959.900000000001
5383,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,32.5,No,106.816666,-6.2,5557.5
5384,34,Jakarta,High End,No,No,No,No,No,No,Credit,89.89500000000001,No,106.816666,-6.2,5821.400000000001
5385,58,Jakarta,High End,No,Yes,Yes,No,Yes,No,Pulsa,119.015,No,106.816666,-6.2,8349.9
5386,37,Jakarta,Mid End,No,No,No,No,Yes,No,Credit,46.54,No,106.816666,-6.2,7355.400000000001
5387,71,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,147.095,No,106.816666,-6.2,6441.5
5388,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.805000000000003,No,106.816666,-6.2,3403.4
5389,71,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.740000000000002,No,106.816666,-6.2,7564.7
5390,35,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.869999999999997,No,106.816666,-6.2,3034.2000000000003
5391,6,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.61,No,106.816666,-6.2,5358.6
5392,69,Jakarta,Mid End,No,Yes,Yes,Yes,No,No,Debit,76.83,No,106.816666,-6.2,7599.8
5393,53,Jakarta,High End,No,No,No,Yes,No,Yes,Pulsa,118.495,No,106.816666,-6.2,8370.7
5394,5,Jakarta,High End,No,No,No,No,No,No,Pulsa,89.635,No,106.816666,-6.2,7196.8
5395,2,Jakarta,Mid End,No,Yes,No,No,No,No,Digital Wallet,67.015,No,106.816666,-6.2,5274.1
5396,62,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,31.72,No,106.816666,-6.2,6355.7
5397,19,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,125.84,No,106.816666,-6.2,4223.7
5398,9,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,91.065,No,106.816666,-6.2,4578.6
5399,53,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.35,No,106.816666,-6.2,7312.5
5400,5,Jakarta,High End,No,No,No,No,No,Yes,Digital Wallet,102.375,No,106.816666,-6.2,3393.0
5401,71,Jakarta,Mid End,Yes,Yes,No,No,Yes,No,Pulsa,89.96000000000001,No,106.816666,-6.2,7209.8
5402,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.415000000000003,No,106.816666,-6.2,7289.1
5403,72,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,134.745,No,106.816666,-6.2,7914.400000000001
5404,4,Jakarta,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,71.11,No,106.816666,-6.2,4517.5
5405,59,Jakarta,Mid End,No,No,Yes,No,No,No,Credit,70.395,No,106.816666,-6.2,5580.900000000001
5406,31,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,110.30499999999999,No,106.816666,-6.2,7283.900000000001
5407,3,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.0,No,106.816666,-6.2,5180.5
5408,49,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Credit,129.025,No,106.816666,-6.2,6493.5
5409,2,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.155,No,106.816666,-6.2,7621.900000000001
5410,55,Jakarta,High End,Yes,No,No,No,Yes,Yes,Pulsa,123.175,No,106.816666,-6.2,7827.3
5411,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,148.26500000000001,No,106.816666,-6.2,8130.200000000001
5412,36,Jakarta,High End,No,No,No,No,No,No,Debit,97.37,No,106.816666,-6.2,6553.3
5413,10,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.740000000000002,No,106.816666,-6.2,4154.8
5414,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,Yes,Debit,105.10499999999999,No,106.816666,-6.2,8212.1
5415,28,Jakarta,Mid End,No,Yes,No,Yes,No,No,Debit,71.045,No,106.816666,-6.2,4140.5
5416,38,Jakarta,High End,Yes,No,No,No,Yes,No,Debit,119.21000000000001,No,106.816666,-6.2,4778.8
5417,61,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,154.18,No,106.816666,-6.2,7196.8
5418,52,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,31.915000000000003,No,106.816666,-6.2,7195.5
5419,67,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.285,No,106.816666,-6.2,6945.900000000001
5420,34,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,150.995,No,106.816666,-6.2,6635.2
5421,54,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,104.78,No,106.816666,-6.2,5500.3
5422,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.39,No,106.816666,-6.2,5479.5
5423,46,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,129.74,No,106.816666,-6.2,3126.5
5424,55,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,No,Credit,97.5,No,106.816666,-6.2,6514.3
5425,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.869999999999997,No,106.816666,-6.2,6574.1
5426,64,Jakarta,High End,Yes,No,Yes,No,No,No,Credit,104.39,No,106.816666,-6.2,5551.0
5427,58,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,109.59,No,106.816666,-6.2,7441.2
5428,56,Jakarta,Mid End,No,No,Yes,Yes,Yes,Yes,Debit,70.265,No,106.816666,-6.2,8378.5
5429,72,Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Credit,136.37,No,106.816666,-6.2,6719.7
5430,72,Jakarta,High End,No,Yes,No,No,Yes,Yes,Credit,126.42500000000001,No,106.816666,-6.2,8002.8
5431,22,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,107.965,No,106.816666,-6.2,6964.1
5432,39,Jakarta,Mid End,No,Yes,Yes,Yes,No,No,Debit,53.43000000000001,No,106.816666,-6.2,4703.400000000001
5433,12,Jakarta,Mid End,No,No,No,No,No,No,Debit,58.5,No,106.816666,-6.2,6497.400000000001
5434,54,Jakarta,Mid End,Yes,Yes,No,No,Yes,Yes,Debit,96.915,No,106.816666,-6.2,5907.2
5435,18,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Digital Wallet,52.260000000000005,No,106.816666,-6.2,6011.2
5436,32,Jakarta,Mid End,Yes,Yes,No,Yes,No,Yes,Digital Wallet,91.65,No,106.816666,-6.2,7631.0
5437,41,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.675,No,106.816666,-6.2,7381.400000000001
