tenure_months,tenure_segmentation,location,device_class,games_product,music_product,education_product,video_product,any_digital_product,all_digital_product,total_digital_product_used,call_center,use_myapp,total_product_utilisation,payment_method,monthly_purchase_thou_idr_,cltv_predicted_thou_idr_,total_spending,net_cltv_total_spending
3,low,Bandung,Mid End,No,Yes,No,No,1,0,1,No,No,1,Pulsa,38.47,3554.0,115.44,3438.0
46,high,Bandung,Mid End,No,Yes,Yes,Yes,1,0,3,Yes,Yes,5,Debit,77.9,5216.0,3582.0,1632.0
49,high,Bandung,High End,No,No,No,Yes,1,0,1,No,Yes,2,Pulsa,124.25,7452.0,6090.0,1362.0
11,medium,Bandung,Mid End,No,No,Yes,Yes,1,0,2,No,No,2,Pulsa,54.1,4054.0,595.0,3460.0
45,high,Bandung,High End,No,Yes,No,Yes,1,0,2,No,Yes,3,Credit,131.1,6370.0,5900.0,467.8
37,high,Bandung,Mid End,Yes,Yes,Yes,No,1,0,3,No,No,3,Debit,52.25,4716.0,1934.0,2782.0
49,high,Bandung,High End,No,No,No,Yes,1,0,1,No,No,1,Pulsa,109.9,6030.0,5384.0,648.0
14,high,Bandung,High End,No,Yes,No,No,1,0,1,No,No,1,Pulsa,102.6,6764.0,1437.0,5330.0
1,low,Bandung,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Digital Wallet,26.27,7044.0,26.27,7016.0
47,high,Bandung,High End,No,Yes,Yes,No,1,0,2,No,No,2,Debit,110.75,6060.0,5204.0,853.5
13,high,Bandung,High End,No,Yes,Yes,Yes,1,0,3,No,Yes,4,Pulsa,127.4,4828.0,1656.0,3172.0
5,medium,Bandung,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,122.8,5950.0,614.0,5340.0
3,low,Bandung,High End,No,Yes,Yes,Yes,1,0,3,No,Yes,4,Pulsa,136.5,7748.0,409.5,7340.0
26,high,Bandung,High End,No,Yes,Yes,No,1,0,2,No,Yes,3,Pulsa,122.0,3368.0,3172.0,196.1
8,medium,Bandung,High End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,109.2,6264.0,873.5,5390.0
9,medium,Bandung,Mid End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,63.38,5668.0,570.5,5096.0
1,low,Bandung,High End,No,No,Yes,Yes,1,0,2,No,No,2,Pulsa,110.3,4012.0,110.3,3902.0
12,high,Bandung,Mid End,Yes,No,No,No,1,0,1,Yes,No,2,Digital Wallet,73.6,3956.0,883.5,3072.0
42,high,Bandung,Mid End,Yes,Yes,Yes,No,1,0,3,Yes,Yes,5,Credit,96.06,3606.0,4034.0,-428.8
33,high,Bandung,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Digital Wallet,31.84,6750.0,1051.0,5700.0
31,high,Bandung,High End,No,No,Yes,No,1,0,1,No,Yes,2,Pulsa,116.9,2640.0,3622.0,-982.5
18,high,Bandung,High End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,102.1,4576.0,1838.0,2740.0
42,high,Bandung,High End,No,Yes,Yes,No,1,0,2,Yes,Yes,4,Pulsa,129.2,6012.0,5428.0,581.0
4,medium,Bandung,Mid End,No,No,No,No,0,0,0,No,No,0,Debit,32.75,6104.0,131.0,5972.0
12,high,Bandung,Mid End,No,No,No,Yes,1,0,1,Yes,Yes,3,Digital Wallet,96.25,5390.0,1155.0,4240.0
15,high,Bandung,Mid End,No,No,No,No,0,0,0,Yes,No,1,Credit,71.5,4116.0,1072.0,3044.0
7,medium,Bandung,High End,No,Yes,No,Yes,1,0,2,Yes,No,3,Pulsa,116.7,4948.0,816.5,4132.0
14,high,Bandung,High End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,110.7,5916.0,1550.0,4364.0
3,low,Bandung,High End,No,No,No,Yes,1,0,1,No,Yes,2,Pulsa,123.0,3924.0,369.0,3556.0
16,high,Bandung,High End,Yes,No,No,Yes,1,0,2,No,Yes,3,Pulsa,122.5,3676.0,1960.0,1715.0
65,high,Bandung,Mid End,Yes,Yes,Yes,No,1,0,3,No,Yes,4,Credit,94.2,5740.0,6124.0,-382.5
42,high,Bandung,High End,Yes,No,Yes,Yes,1,0,3,No,Yes,4,Pulsa,136.8,3012.0,5744.0,-2732.0
6,medium,Bandung,High End,No,No,No,Yes,1,0,1,No,No,1,Pulsa,107.7,5796.0,646.0,5148.0
53,high,Bandung,High End,No,Yes,Yes,Yes,1,0,3,No,Yes,4,Pulsa,135.0,7616.0,7156.0,462.8
5,medium,Bandung,High End,No,Yes,No,No,1,0,1,No,Yes,2,Pulsa,108.7,5936.0,543.5,5390.0
68,high,Bandung,High End,No,Yes,Yes,Yes,1,0,3,Yes,Yes,5,Pulsa,141.0,5790.0,9580.0,-3796.0
3,low,Bandung,High End,No,Yes,No,No,1,0,1,No,Yes,2,Credit,118.94,7340.0,356.8,6984.0
12,high,Bandung,High End,Yes,No,No,No,1,0,1,Yes,No,2,Debit,105.1,5596.0,1261.0,4336.0
43,high,Jakarta,Mid End,No,No,Yes,Yes,1,0,2,No,Yes,3,Debit,63.75,5256.0,2742.0,2516.0
68,high,Jakarta,High End,No,Yes,Yes,Yes,1,0,3,No,Yes,4,Pulsa,136.9,8170.0,9310.0,-1139.0
25,high,Jakarta,High End,No,Yes,No,Yes,1,0,2,No,No,2,Pulsa,115.6,5040.0,2890.0,2150.0
66,high,Jakarta,High End,No,Yes,Yes,Yes,1,0,3,Yes,Yes,5,Pulsa,144.1,5564.0,9510.0,-3946.0
70,high,Jakarta,High End,Yes,Yes,Yes,Yes,1,1,4,Yes,Yes,6,Debit,148.5,7732.0,10390.0,-2662.0
27,high,Jakarta,Mid End,No,No,No,No,0,0,0,No,Yes,1,Debit,47.44,5932.0,1281.0,4652.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Digital Wallet,92.0,5150.0,92.0,5060.0
3,low,Jakarta,Mid End,No,No,Yes,Yes,1,0,2,No,No,2,Digital Wallet,52.2,6124.0,156.6,5970.0
29,high,Jakarta,High End,No,No,No,Yes,1,0,1,No,Yes,2,Pulsa,122.8,2902.0,3560.0,-658.0
36,high,Jakarta,High End,No,Yes,Yes,Yes,1,0,3,No,No,3,Debit,126.56,5908.0,4556.0,1351.0
1,low,Jakarta,Mid End,No,No,No,Yes,1,0,1,No,Yes,2,Digital Wallet,58.88,6440.0,58.88,6380.0
2,low,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,123.44,5840.0,246.9,5596.0
12,high,Jakarta,Mid End,No,No,No,No,0,0,0,No,No,0,Pulsa,57.9,5412.0,695.0,4716.0
1,low,Jakarta,Mid End,No,No,No,No,0,0,0,No,No,0,Pulsa,30.48,5870.0,30.48,5840.0
1,low,Jakarta,Mid End,Yes,No,No,No,1,0,1,No,No,1,Digital Wallet,38.62,4396.0,38.62,4360.0
59,high,Jakarta,High End,No,Yes,No,Yes,1,0,2,No,Yes,3,Pulsa,131.4,5410.0,7756.0,-2346.0
3,low,Jakarta,Mid End,No,No,No,No,0,0,0,No,No,0,Digital Wallet,65.9,3738.0,197.5,3542.0
1,low,Jakarta,Mid End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,72.0,2982.0,72.0,2910.0
1,low,Jakarta,High End,No,Yes,No,Yes,1,0,2,No,No,2,Pulsa,117.75,3776.0,117.75,3658.0
2,low,Jakarta,High End,No,No,No,Yes,1,0,1,No,No,1,Digital Wallet,112.9,6764.0,225.8,6540.0
29,high,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Debit,128.8,4132.0,3734.0,398.5
52,high,Jakarta,High End,Yes,Yes,No,Yes,1,0,3,Yes,Yes,5,Credit,144.6,6320.0,7520.0,-1201.0
2,low,Jakarta,Mid End,Yes,No,Yes,No,1,0,2,No,No,2,Digital Wallet,71.6,5504.0,143.2,5364.0
13,high,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Credit,132.9,2604.0,1728.0,876.0
19,high,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Credit,124.7,3706.0,2368.0,1338.0
47,high,Jakarta,High End,No,Yes,No,Yes,1,0,2,Yes,No,3,Pulsa,123.56,6780.0,5810.0,970.5
5,medium,Jakarta,Mid End,Yes,No,No,No,1,0,1,Yes,No,2,Credit,70.0,7064.0,350.0,6716.0
52,high,Jakarta,High End,Yes,No,Yes,Yes,1,0,3,No,Yes,4,Pulsa,135.5,7344.0,7044.0,298.5
42,high,Jakarta,Mid End,No,No,No,No,0,0,0,No,No,0,Pulsa,65.3,6336.0,2744.0,3592.0
25,high,Jakarta,High End,No,Yes,Yes,Yes,1,0,3,No,Yes,4,Pulsa,129.4,7710.0,3234.0,4476.0
9,medium,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,92.3,2906.0,830.5,2076.0
16,high,Jakarta,High End,No,Yes,Yes,No,1,0,2,No,Yes,3,Credit,121.2,7148.0,1939.0,5210.0
5,medium,Jakarta,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Digital Wallet,25.16,5024.0,125.75,4896.0
3,low,Jakarta,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Digital Wallet,25.81,2806.0,77.44,2728.0
31,high,Jakarta,High End,No,No,Yes,Yes,1,0,2,Yes,Yes,4,Pulsa,135.5,6500.0,4200.0,2300.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,103.0,7190.0,103.0,7090.0
1,low,Jakarta,Mid End,No,No,No,No,0,0,0,No,No,0,Debit,58.38,3422.0,58.38,3364.0
10,medium,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,91.1,3194.0,911.5,2282.0
4,medium,Jakarta,Mid End,No,No,Yes,No,1,0,1,No,No,1,Pulsa,38.53,5468.0,154.1,5316.0
43,high,Jakarta,High End,No,Yes,No,No,1,0,1,No,No,1,Pulsa,101.2,6640.0,4350.0,2288.0
4,medium,Jakarta,Mid End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,70.56,7584.0,282.2,7300.0
11,medium,Jakarta,High End,No,No,No,Yes,1,0,1,No,Yes,2,Debit,123.7,5296.0,1361.0,3936.0
47,high,Jakarta,High End,Yes,No,Yes,Yes,1,0,3,Yes,Yes,5,Credit,144.1,4348.0,6772.0,-2426.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,104.6,3554.0,104.6,3450.0
4,medium,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Debit,93.9,7370.0,375.5,6990.0
17,high,Jakarta,Mid End,No,No,No,No,0,0,0,Yes,No,1,Digital Wallet,66.94,7356.0,1138.0,6220.0
43,high,Jakarta,High End,No,No,No,Yes,1,0,1,No,Yes,2,Digital Wallet,116.44,4944.0,5004.0,-63.25
21,high,Jakarta,Mid End,Yes,Yes,No,Yes,1,0,3,Yes,No,4,Digital Wallet,100.75,6960.0,2116.0,4844.0
42,high,Jakarta,High End,No,Yes,Yes,Yes,1,0,3,No,No,3,Debit,123.8,2698.0,5200.0,-2504.0
46,high,Jakarta,High End,Yes,No,No,No,1,0,1,No,Yes,2,Pulsa,110.5,2726.0,5084.0,-2356.0
5,medium,Jakarta,High End,No,No,No,Yes,1,0,1,Yes,No,2,Pulsa,111.5,4692.0,557.5,4132.0
6,medium,Jakarta,High End,No,Yes,No,Yes,1,0,2,No,Yes,3,Pulsa,127.75,4330.0,766.5,3562.0
1,low,Jakarta,Mid End,No,No,No,No,0,0,0,No,No,0,Digital Wallet,33.4,5324.0,33.4,5292.0
7,medium,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,89.7,7372.0,628.0,6744.0
2,low,Jakarta,Mid End,No,No,No,No,0,0,0,No,No,0,Debit,59.88,6060.0,119.75,5940.0
1,low,Jakarta,High End,No,Yes,No,No,1,0,1,No,No,1,Digital Wallet,99.3,3154.0,99.3,3054.0
5,medium,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,130.6,6736.0,653.0,6080.0
22,high,Jakarta,Mid End,Yes,No,No,No,1,0,1,No,Yes,2,Digital Wallet,52.06,2680.0,1145.0,1534.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,90.94,6584.0,90.94,6496.0
1,low,Jakarta,High End,No,No,No,Yes,1,0,1,No,Yes,2,Pulsa,121.3,3352.0,121.3,3230.0
3,low,Jakarta,Mid End,No,No,Yes,No,1,0,1,No,No,1,Pulsa,63.9,7276.0,191.6,7084.0
1,low,Jakarta,Mid End,No,No,No,No,0,0,0,No,Yes,1,Digital Wallet,45.56,4816.0,45.56,4772.0
1,low,Jakarta,High End,No,Yes,No,No,1,0,1,No,No,1,Pulsa,94.9,5350.0,94.9,5256.0
33,high,Jakarta,High End,No,Yes,Yes,No,1,0,2,No,No,2,Credit,109.0,3358.0,3598.0,-239.2
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,91.1,4816.0,91.1,4730.0
2,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,91.9,2846.0,183.8,2662.0
2,low,Jakarta,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Digital Wallet,26.45,7316.0,52.9,7264.0
3,low,Jakarta,High End,Yes,No,Yes,Yes,1,0,3,No,Yes,4,Credit,128.8,6810.0,386.0,6420.0
26,high,Jakarta,High End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,109.1,7628.0,2838.0,4790.0
67,high,Jakarta,High End,Yes,Yes,Yes,Yes,1,1,4,Yes,Yes,6,Credit,151.0,5844.0,10120.0,-4276.0
71,high,Jakarta,High End,No,No,No,Yes,1,0,1,No,Yes,2,Debit,121.8,5584.0,8650.0,-3064.0
1,low,Jakarta,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Digital Wallet,25.61,7420.0,25.61,7390.0
5,medium,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,98.2,5980.0,491.0,5490.0
9,medium,Jakarta,High End,No,No,No,Yes,1,0,1,No,No,1,Debit,100.94,5000.0,908.5,4092.0
26,high,Jakarta,High End,Yes,Yes,No,No,1,0,2,No,Yes,3,Pulsa,123.5,5500.0,3212.0,2290.0
54,high,Jakarta,High End,Yes,Yes,No,Yes,1,0,3,Yes,Yes,5,Credit,137.0,5730.0,7400.0,-1671.0
2,low,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,124.6,4930.0,249.2,4676.0
1,low,Jakarta,High End,No,Yes,No,No,1,0,1,No,No,1,Pulsa,102.9,5516.0,102.9,5412.0
30,high,Jakarta,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Debit,25.55,3232.0,766.5,2466.0
4,medium,Jakarta,High End,No,No,No,Yes,1,0,1,No,No,1,Pulsa,102.7,2710.0,410.8,2300.0
17,high,Jakarta,High End,Yes,No,No,Yes,1,0,2,Yes,No,3,Pulsa,119.4,7336.0,2030.0,5308.0
60,high,Jakarta,High End,No,No,Yes,Yes,1,0,2,Yes,Yes,4,Pulsa,137.8,7160.0,8270.0,-1109.0
1,low,Jakarta,Mid End,No,No,No,No,0,0,0,Yes,No,1,Digital Wallet,64.9,4046.0,64.9,3982.0
13,high,Jakarta,High End,Yes,No,No,Yes,1,0,2,No,Yes,3,Pulsa,130.5,2610.0,1696.0,914.5
38,high,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Debit,97.44,6716.0,3702.0,3012.0
1,low,Jakarta,Mid End,No,No,No,No,0,0,0,Yes,No,1,Credit,64.0,5820.0,64.0,5756.0
50,high,Jakarta,High End,No,Yes,No,Yes,1,0,2,Yes,Yes,4,Pulsa,134.8,7668.0,6740.0,925.5
65,high,Jakarta,High End,Yes,Yes,Yes,No,1,0,3,No,No,3,Pulsa,116.7,7944.0,7584.0,359.0
1,low,Jakarta,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Digital Wallet,26.39,4980.0,26.39,4950.0
7,medium,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,132.5,2620.0,927.5,1693.0
2,low,Jakarta,High End,No,No,No,Yes,1,0,1,No,Yes,2,Pulsa,122.2,7240.0,244.4,6996.0
45,high,Jakarta,High End,No,Yes,No,Yes,1,0,2,No,No,2,Credit,116.06,6344.0,5224.0,1120.0
1,low,Jakarta,High End,No,Yes,No,No,1,0,1,No,No,1,Credit,96.56,7796.0,96.56,7700.0
1,low,Jakarta,Mid End,No,Yes,No,No,1,0,1,Yes,Yes,3,Digital Wallet,58.03,4816.0,58.03,4756.0
13,high,Jakarta,High End,Yes,No,No,No,1,0,1,No,Yes,2,Pulsa,109.25,6170.0,1420.0,4748.0
10,medium,Jakarta,High End,No,Yes,No,No,1,0,1,No,No,1,Debit,104.94,4540.0,1049.0,3490.0
4,medium,Jakarta,High End,No,Yes,No,Yes,1,0,2,No,Yes,3,Pulsa,132.2,3610.0,529.0,3082.0
1,low,Jakarta,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Digital Wallet,26.52,4760.0,26.52,4736.0
41,high,Jakarta,High End,No,No,Yes,Yes,1,0,2,Yes,Yes,4,Pulsa,133.4,2728.0,5468.0,-2742.0
71,high,Jakarta,High End,No,Yes,Yes,Yes,1,0,3,No,Yes,4,Debit,137.8,5292.0,9784.0,-4492.0
3,low,Jakarta,Mid End,Yes,No,No,No,1,0,1,Yes,No,2,Digital Wallet,71.6,5736.0,214.9,5520.0
69,high,Jakarta,High End,No,No,Yes,Yes,1,0,2,Yes,Yes,4,Debit,138.5,6316.0,9550.0,-3236.0
32,high,Jakarta,High End,No,No,Yes,No,1,0,1,No,Yes,2,Debit,118.4,4668.0,3788.0,879.5
51,high,Jakarta,High End,Yes,No,No,No,1,0,1,No,No,1,Pulsa,100.75,7470.0,5140.0,2334.0
72,high,Jakarta,Mid End,No,Yes,Yes,Yes,1,0,3,No,Yes,4,Pulsa,70.44,5824.0,5070.0,752.0
6,medium,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Digital Wallet,90.0,7560.0,540.0,7020.0
1,low,Jakarta,Mid End,No,No,Yes,No,1,0,1,No,No,1,Pulsa,65.6,2700.0,65.6,2634.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,96.75,4456.0,96.75,4360.0
31,high,Jakarta,Mid End,No,Yes,No,Yes,1,0,2,Yes,Yes,4,Digital Wallet,103.3,3734.0,3202.0,532.0
58,high,Jakarta,High End,No,No,Yes,Yes,1,0,2,Yes,Yes,4,Pulsa,136.0,7036.0,7892.0,-856.5
47,high,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,130.1,6716.0,6110.0,602.5
44,high,Jakarta,High End,No,Yes,No,Yes,1,0,2,Yes,Yes,4,Pulsa,130.8,4532.0,5750.0,-1220.0
2,low,Jakarta,High End,No,Yes,No,Yes,1,0,2,No,Yes,3,Pulsa,124.4,6932.0,248.8,6684.0
1,low,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,122.75,7492.0,122.75,7372.0
1,low,Jakarta,Mid End,No,No,No,Yes,1,0,1,No,No,1,Credit,71.5,4950.0,71.5,4880.0
1,low,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,131.9,5708.0,131.9,5576.0
5,medium,Jakarta,Mid End,No,No,Yes,Yes,1,0,2,Yes,No,3,Debit,88.3,5056.0,441.8,4616.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,90.4,4376.0,90.4,4284.0
1,low,Jakarta,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Digital Wallet,24.5,5372.0,24.5,5348.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,89.94,5296.0,89.94,5204.0
1,low,Bandung,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,90.56,6836.0,90.56,6744.0
40,high,Bandung,High End,Yes,No,No,Yes,1,0,2,No,Yes,3,Pulsa,132.4,3688.0,5296.0,-1608.0
1,low,Bandung,High End,No,Yes,Yes,No,1,0,2,No,No,2,Pulsa,107.0,5560.0,107.0,5456.0
3,low,Bandung,High End,No,No,No,Yes,1,0,1,No,No,1,Pulsa,103.0,5436.0,309.0,5130.0
13,high,Bandung,High End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,110.0,3456.0,1430.0,2027.0
58,high,Bandung,High End,Yes,Yes,No,No,1,0,2,No,Yes,3,Debit,121.44,7784.0,7044.0,743.5
42,high,Bandung,High End,No,No,No,Yes,1,0,1,No,Yes,2,Pulsa,122.44,7096.0,5144.0,1952.0
1,low,Bandung,Mid End,No,No,No,No,0,0,0,No,No,0,Pulsa,32.56,2754.0,32.56,2722.0
29,high,Bandung,Mid End,No,No,No,No,0,0,0,No,No,0,Credit,32.62,3634.0,946.5,2688.0
1,low,Bandung,Mid End,No,No,Yes,No,1,0,1,No,No,1,Pulsa,63.62,5090.0,63.62,5024.0
1,low,Bandung,Mid End,No,No,No,No,0,0,0,No,No,0,Pulsa,58.88,7508.0,58.88,7450.0
2,low,Bandung,High End,No,No,Yes,No,1,0,1,No,Yes,2,Pulsa,111.6,4256.0,223.2,4032.0
10,medium,Bandung,High End,No,No,No,Yes,1,0,1,No,Yes,2,Pulsa,123.75,6400.0,1238.0,5160.0
49,high,Bandung,High End,No,No,No,Yes,1,0,1,Yes,Yes,3,Debit,130.8,7260.0,6410.0,852.5
6,medium,Bandung,Mid End,No,Yes,Yes,No,1,0,2,No,No,2,Digital Wallet,71.9,5040.0,431.2,4612.0
2,low,Bandung,High End,No,No,No,No,0,0,0,No,No,0,Digital Wallet,97.3,6990.0,194.6,6796.0
35,high,Bandung,High End,No,Yes,Yes,Yes,1,0,3,No,Yes,4,Debit,133.0,3214.0,4656.0,-1442.0
70,high,Bandung,High End,Yes,Yes,Yes,Yes,1,1,4,Yes,Yes,6,Credit,150.4,7230.0,10530.0,-3292.0
2,low,Bandung,High End,No,No,Yes,No,1,0,1,Yes,No,2,Pulsa,103.8,4264.0,207.6,4056.0
15,high,Bandung,High End,No,No,No,No,0,0,0,No,No,0,Digital Wallet,98.8,6420.0,1482.0,4936.0
42,high,Bandung,High End,No,Yes,Yes,Yes,1,0,3,No,Yes,4,Debit,136.1,3880.0,5720.0,-1840.0
9,medium,Bandung,Mid End,Yes,Yes,No,Yes,1,0,3,No,Yes,4,Pulsa,97.06,7670.0,873.5,6796.0
1,low,Bandung,Mid End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,73.1,3984.0,73.1,3912.0
21,high,Bandung,High End,No,No,Yes,Yes,1,0,2,Yes,Yes,4,Pulsa,137.9,4660.0,2896.0,1763.0
2,low,Bandung,High End,No,No,No,No,0,0,0,No,Yes,1,Debit,103.7,5250.0,207.4,5044.0
1,low,Bandung,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,89.25,3968.0,89.25,3878.0
16,high,Bandung,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Debit,26.33,5624.0,421.2,5204.0
14,high,Bandung,High End,No,Yes,No,Yes,1,0,2,No,Yes,3,Pulsa,130.2,4380.0,1824.0,2556.0
15,high,Bandung,High End,No,No,No,No,0,0,0,No,No,0,Debit,97.4,3264.0,1461.0,1802.0
1,low,Bandung,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,92.1,3736.0,92.1,3644.0
2,low,Bandung,High End,No,No,No,No,0,0,0,No,No,0,Credit,90.75,3016.0,181.5,2834.0
55,high,Bandung,Mid End,No,No,Yes,Yes,1,0,2,Yes,Yes,4,Debit,70.94,7852.0,3900.0,3952.0
7,medium,Bandung,Mid End,No,No,No,Yes,1,0,1,Yes,Yes,3,Credit,92.0,2922.0,644.0,2278.0
13,high,Bandung,High End,No,Yes,Yes,Yes,1,0,3,No,No,3,Pulsa,122.3,3864.0,1590.0,2274.0
3,low,Bandung,Mid End,Yes,No,No,No,1,0,1,No,No,1,Credit,38.62,3396.0,115.8,3282.0
66,high,Bandung,High End,No,Yes,Yes,Yes,1,0,3,Yes,Yes,5,Credit,144.1,5704.0,9510.0,-3810.0
38,high,Bandung,High End,No,No,Yes,Yes,1,0,2,Yes,Yes,4,Pulsa,136.5,3044.0,5188.0,-2144.0
1,low,Bandung,Mid End,No,No,No,No,0,0,0,No,No,0,Pulsa,32.88,7050.0,32.88,7016.0
22,high,Jakarta,Mid End,No,Yes,No,No,1,0,1,Yes,No,2,Credit,71.7,7624.0,1577.0,6050.0
1,low,Jakarta,Low End,No internet service,No internet service,No internet service,No internet service,0,0,0,No,No internet service,0,Digital Wallet,26.12,5704.0,26.12,5680.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Digital Wallet,90.9,2730.0,90.9,2640.0
43,high,Jakarta,High End,No,Yes,No,Yes,1,0,2,No,Yes,3,Pulsa,131.9,4380.0,5668.0,-1287.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,105.06,5750.0,105.06,5650.0
2,low,Jakarta,Mid End,No,No,No,No,0,0,0,No,Yes,1,Debit,80.7,6948.0,161.4,6784.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,99.4,4892.0,99.4,4790.0
12,high,Jakarta,High End,No,Yes,No,Yes,1,0,2,No,No,2,Pulsa,118.7,6110.0,1424.0,4690.0
6,medium,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,124.5,7476.0,747.0,6730.0
34,high,Jakarta,Mid End,Yes,Yes,No,No,1,0,2,Yes,No,3,Pulsa,81.44,5092.0,2770.0,2324.0
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,96.9,2620.0,96.9,2524.0
10,medium,Jakarta,High End,No,Yes,Yes,Yes,1,0,3,No,Yes,4,Credit,132.8,4676.0,1327.0,3348.0
16,high,Jakarta,Mid End,Yes,No,No,No,1,0,1,No,No,1,Pulsa,65.2,5532.0,1043.0,4490.0
7,medium,Jakarta,High End,No,No,No,Yes,1,0,1,No,No,1,Pulsa,112.44,5052.0,787.0,4264.0
27,high,Jakarta,High End,No,Yes,No,No,1,0,1,No,No,1,Pulsa,105.9,3342.0,2858.0,483.5
1,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,89.9,5430.0,89.9,5344.0
9,medium,Jakarta,High End,No,No,No,No,0,0,0,No,Yes,1,Pulsa,103.44,4220.0,930.5,3290.0
48,high,Jakarta,High End,No,Yes,Yes,Yes,1,0,3,Yes,No,4,Digital Wallet,124.1,3196.0,5960.0,-2762.0
3,low,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,No,2,Pulsa,118.4,2852.0,355.0,2498.0
2,low,Jakarta,High End,No,No,Yes,No,1,0,1,No,No,1,Pulsa,102.94,5492.0,205.9,5290.0
2,low,Jakarta,Mid End,No,No,No,Yes,1,0,1,No,Yes,2,Pulsa,58.8,5936.0,117.6,5820.0
14,high,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Pulsa,96.56,6944.0,1352.0,5590.0
3,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Credit,96.3,7356.0,289.0,7064.0
57,high,Jakarta,High End,No,No,Yes,Yes,1,0,2,No,Yes,3,Pulsa,130.8,6820.0,7456.0,-633.5
3,low,Jakarta,High End,No,No,No,No,0,0,0,No,No,0,Digital Wallet,97.5,4148.0,292.5,3854.0
64,high,Jakarta,Mid End,Yes,Yes,No,Yes,1,0,3,Yes,No,4,Credit,91.25,7904.0,5840.0,2064.0
